listing_id,type,name,rooms,amenities,price,rating_reviews,superhost,latitude,longitude,property_type,neighborhood,guest_qty,studio_vs_apt,bedroom_qty,bed_qty,bathroom_qty,average_review,review_qty
18503701,Private room in Manhattan,Oriental Room in Upper Manhattan near Central Park,2 guests · 1 bedroom · 2 beds · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,4.60 (141 reviews)$90 / night$90 per night,False,40.80584,-73.95208,Private room,Manhattan,2,Apartment,1,2,1,4.60 ,141
34705719,Private room in Manhattan,Huge Bedroom w/bathroom next to Columbia U!,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,$71 ,4.67 (65 reviews)$71 / night$71 per night,False,40.80735,-73.95546,Private room,Manhattan,2,Apartment,1,1,1,4.67 ,65
39701110,Private room in Washington Heights,Big and bright room with a view in Upper Manhattan,2 guests · 1 bedroom · 1 bed · 2 shared baths,Wifi · Air conditioning · Kitchen · Heating,$69 ,5.0 (24 reviews)$69 / night$69 per night,True,40.83726,-73.94654,Private room,Washington Heights,2,Apartment,1,1,2,5.0 ,24
50381132,Entire residential home in Manhattan,Brownstone-Morningside Heights-Harlem,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$120 ,5.0 (6 reviews)$120 / night$120 per night,True,40.8106,-73.95307,Entire residential home,Manhattan,4,Apartment,1,2,1,5.0,6
40279289,Private room in Upper West Side,All-inclusive Apt | Private Room in Coliving,1 guest · 1 bedroom · 1 bed · 3 shared baths,Wifi · Kitchen · Heating,$65 ,5.0 (3 reviews)$65 / night$65 per night,True,40.80028,-73.95967,Private room,Upper West Side,1,Apartment,1,1,3,5.0,3
24806141,Entire rental unit in Washington Heights,Sweet Home at Washington Heights,3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$100 ,4.62 (189 reviews)$100 / night$100 per night,False,40.84537,-73.93744,Entire rental unit,Washington Heights,3,Apartment,1,2,1,4.62 ,189
38135862,Entire rental unit in Manhattan,"Lofty, Scenic and Convenient Harlem Experience",4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,4.82 (11 reviews)$150 / night$150 per night,False,40.81833,-73.93793,Entire rental unit,Manhattan,4,Apartment,1,2,1,4.82 ,11
45658557,Private room in Manhattan,La Sienna Private Room with Lock in a Prewar Bldng,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Heating,$88 ,4.91 (11 reviews)$88 / night$88 per night,True,40.8079,-73.95012,Private room,Manhattan,2,Apartment,1,1,1,4.91 ,11
5663222,Private room in Manhattan,Elegant Private Studio - Town House,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,$77 ,4.88 (243 reviews)$77 / night$77 per night,False,40.80613,-73.95033,Private room,Manhattan,2,Apartment,1,1,1,4.88 ,243
28937377,Entire rental unit in Upper West Side,Bright renovated studio off CPW,2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Heating,$100 ,$100 / night$100 per night,False,40.79863,-73.96085,Entire rental unit,Upper West Side,2,Studio,1,1,1,,0
518960,Entire guest suite in Manhattan,Cozy and quiet with secret garden,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$90 ,4.83 (309 reviews)$90 / night$90 per night,True,40.82896,-73.94655,Entire guest suite,Manhattan,2,Apartment,1,1,1,4.83 ,309
32400196,Entire rental unit in Manhattan,Entire apartment in townhouse,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,4.36 (22 reviews)$70 / night$70 per night,False,40.81442,-73.94516,Entire rental unit,Manhattan,4,Apartment,2,2,1,4.36 ,22
5192165,Private room in Manhattan,Classic Harlem Brownstone - Manhattan,3 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$52 ,4.61 (267 reviews)$52 / night$52 per night,False,40.82197,-73.946,Private room,Manhattan,3,Apartment,1,1,1,4.61 ,267
27919104,Entire rental unit in Manhattan,Stunning Sun-soaked Rooftop Apt in Prime Harlem,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$105 ,4.85 (20 reviews)$105 / night$105 per night,True,40.8099,-73.94421,Entire rental unit,Manhattan,2,Apartment,1,1,1,4.85 ,20
45754690,Private room in Manhattan,La Sienna Private Single Room in a Pre-war Bldng,1 guest · 1 bedroom · 1 bed · 2.5 shared baths,Wifi · Air conditioning · Kitchen · Heating,$63 ,4.71 (7 reviews)$63 / night$63 per night,True,40.80813,-73.94963,Private room,Manhattan,1,Apartment,1,1,2,4.71,7
19405371,Entire rental unit in Manhattan,Modern and Artful Home in Manhattan/NYC,4 guests · 1 bedroom · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$87 ,4.86 (118 reviews)$87 / night$87 per night,True,40.80094,-73.9446,Entire rental unit,Manhattan,4,Apartment,1,4,1,4.86 ,118
15928835,Entire rental unit in Manhattan,Live like a NY'er! Lovely apartment in Manhattan,2 guests · Studio · 1 bed · 1 bath,Air conditioning · Kitchen · Heating,$120 ,4.57 (44 reviews)$120 / night$120 per night,False,40.80728,-73.95455,Entire rental unit,Manhattan,2,Studio,1,1,1,4.57 ,44
50476420,Entire serviced apartment in Manhattan,Cozy Private Apartment,4 guests · 2 bedrooms · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$164 ,5.0 (7 reviews)$164 / night$164 per night,False,40.82677,-73.94219,Entire serviced apartment,Manhattan,4,Apartment,2,0,1,5.0,7
47783561,Private room in Upper West Side,Big Room w/ private entrance and Private Bathroom.,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$85 ,5.0 (5 reviews)$85 / night$85 per night,True,40.7991,-73.96875,Private room,Upper West Side,2,Apartment,1,1,1,5.0,5
48039437,Private room in Kips Bay,Cozy Room in Midtown Manhattan,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$99 ,4.57 (14 reviews)$99 / night$99 per night,False,40.7438,-73.97946,Private room,Kips Bay,2,Apartment,1,1,1,4.57 ,14
26362,Private room in Hell's Kitchen,"Times Square, Safe, Clean and Cozy!",1 guest · 1 bedroom · 1 bed · Half-bath,Wifi · Air conditioning · Kitchen · Heating,$75 ,4.54 (397 reviews)$75 / night$75 per night,True,40.75603,-73.99294,Private room,Hell's Kitchen,1,Apartment,1,1,H,4.54 ,397
50379553,Entire rental unit in Brooklyn,Cozy 1-BR Boerum Hill Apartment,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen,$175 ,$175 / night$175 per night,False,40.68305,-73.9919,Entire rental unit,Brooklyn,2,Apartment,1,1,1,,0
50706260,Entire rental unit in Brooklyn,High-rise stylish studio with amazing view,2 guests · 1 bedroom · 0 beds · 1 bath,Wifi · Air conditioning · Kitchen,$220 ,$220 / night$220 per night,False,40.68913,-73.97907,Entire rental unit,Brooklyn,2,Apartment,1,0,1,,0
33092650,Entire rental unit in Downtown Brooklyn,High floor Luxury Apartment with balcony,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$243 ,4.95 (21 reviews)$243 / night$243 per night,True,40.68713,-73.9796,Entire rental unit,Downtown Brooklyn,2,Apartment,1,1,1,4.95 ,21
9578325,Entire rental unit in Brooklyn,"Extremely Clean Lovely, Cozy Loft Carroll Gardens",2 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$129 ,4.86 (159 reviews)$129 / night$129 per night,True,40.68055,-73.98746,Entire rental unit,Brooklyn,2,Apartment,1,3,1,4.86 ,159
16271447,Entire rental unit in Brooklyn,"Large Windows, Plenty of Light",2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$153 ,4.92 (12 reviews)$153 / night$153 per night,False,40.6883,-73.9856,Entire rental unit,Brooklyn,2,Studio,1,1,1,4.92 ,12
3043467,Private room in Brooklyn Heights,Room in Duplex Apartment,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,4.86 (21 reviews)$70 / night$70 per night,False,40.69279,-73.99699,Private room,Brooklyn Heights,1,Apartment,1,1,1,4.86 ,21
30378982,Entire rental unit in Brooklyn,Modern Luxury Brooklyn Zen with Private Garden,2 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$285 ,4.99 (67 reviews)$285 / night$285 per night,True,40.68373,-73.98995,Entire rental unit,Brooklyn,2,Apartment,1,3,1,4.99 ,67
5320983,Entire rental unit in DUMBO,Beautiful bright renovated 2BR w Balcony-sleeps 5!,6 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$335 ,4.62 (248 reviews)$335 / night$335 per night,False,40.70264,-73.98808,Entire rental unit,DUMBO,6,Apartment,2,3,1,4.62 ,248
20137576,Private room in DUMBO,Room in a charming and spacious apartment in DUMBO,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$79 ,4.86 (7 reviews)$79 / night$79 per night,False,40.70093,-73.98064,Private room,DUMBO,1,Apartment,1,1,1,4.86,7
4760107,Entire rental unit in Brooklyn,"Tall Ceilings, Large Windows",2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$157 ,4.79 (14 reviews)$157 / night$157 per night,False,40.6883,-73.9856,Entire rental unit,Brooklyn,2,Studio,1,1,1,4.79 ,14
19731225,Entire rental unit in Park Slope,Entire 2 bedroom floor in owner occup Brownstone,6 guests · 2 bedrooms · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$260 ,4.84 (56 reviews)$260 / night$260 per night,True,40.68128,-73.97833,Entire rental unit,Park Slope,6,Apartment,2,4,1,4.84 ,56
38839128,Entire rental unit in Downtown Brooklyn,Charming Brooklyn Home,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$333 ,4.95 (58 reviews)$333 / night$333 per night,True,40.68906,-73.98591,Entire rental unit,Downtown Brooklyn,4,Apartment,1,2,1,4.95 ,58
13766273,Entire rental unit in Downtown Brooklyn,"Entire Large Studio, Comfortable Queen Sized Bed,",2 guests · Studio · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$135 ,$135 / night$135 per night,False,40.68797,-73.98254,Entire rental unit,Downtown Brooklyn,2,Studio,1,1,1,,0
40088712,Entire rental unit in Brooklyn,"Carroll Gardens Chic Apartment, 5 min to Manhattan",4 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$250 ,4.80 (46 reviews)$250 / night$250 per night,False,40.68312,-73.99143,Entire rental unit,Brooklyn,4,Apartment,1,1,1,4.80 ,46
29630099,Entire condominium (condo) in Columbia Street Waterfront,Beauty in the heart of downtown Brooklyn and piers,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$105 ,4.57 (8 reviews)$105 / night$105 per night,False,40.68741,-74.00026,Entire condominium (condo),Columbia Street Waterfront,2,Apartment,1,1,1,4.57,8
22587295,Entire rental unit in Brooklyn,Luxury apartment in beautiful Boerum Hill!,4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$175 ,4.85 (82 reviews)$175 / night$175 per night,True,40.68627,-73.98404,Entire rental unit,Brooklyn,4,Apartment,2,2,1,4.85 ,82
29304787,Private room in Jamaica,Peaches Paradise 2,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$70 ,4.69 (48 reviews)$70 / night$70 per night,True,40.68105,-73.7552,Private room,Jamaica,2,Apartment,1,1,1,4.69 ,48
49892429,Private room in Queens,Home For Medical Professionals -Long Island Jewish,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$41 ,$41 / night$41 per night,False,40.75276,-73.71102,Private room,Queens,2,Apartment,1,1,1,,0
50637542,Private room in Jamaica,Large cozy 1 bedroom in a private house.,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen,$60 ,$60 / night$60 per night,False,40.70825,-73.75519,Private room,Jamaica,2,Apartment,1,1,1,,0
47834082,Private room in Elmont,Beautiful Clean & Cozy III,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$88 ,5.0 (3 reviews)$88 / night$88 per night,False,40.70709,-73.7176,Private room,Elmont,2,Apartment,1,1,1,5.0,3
39313969,Entire rental unit in Jamaica,"Cozy,delightful near airport trains, and buses",4 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$156 ,4.94 (18 reviews)$156 / night$156 per night,True,40.69983,-73.75368,Entire rental unit,Jamaica,4,Apartment,2,2,1,4.94 ,18
49320836,Private room in Jamaica,Kiki's Cottage,2 guests · 1 bedroom · 2 beds · 1 private bath,Wifi · Kitchen · Heating,$90 ,$90 / night$90 per night,False,40.70649,-73.74763,Private room,Jamaica,2,Apartment,1,2,1,,0
8623370,Entire guest suite in Jamaica,Private luxury apartment,3 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$89 ,4.69 (74 reviews)$89 / night$89 per night,False,40.71869,-73.75395,Entire guest suite,Jamaica,3,Apartment,1,3,1,4.69 ,74
40529147,Entire residential home in Jamaica,JFK 10 minutes- Entire House for  5,5 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$120 ,4.52 (27 reviews)$120 / night$120 per night,False,40.69154,-73.7479,Entire residential home,Jamaica,5,Apartment,2,2,1,4.52 ,27
39952819,Entire residential home in Jamaica,Newly Renovated Home! Close to JFK Airport!,4 guests · 2 bedrooms · 2 beds · 2.5 baths,Wifi · Air conditioning · Kitchen · Heating,$213 ,4.81 (31 reviews)$213 / night$213 per night,True,40.69276,-73.73362,Entire residential home,Jamaica,4,Apartment,2,2,2,4.81 ,31
45868989,Entire residential home in Jamaica,Sharon's Home Away from Home,1 guest · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$65 ,4.50 (4 reviews)$65 / night$65 per night,False,40.68465,-73.74687,Entire residential home,Jamaica,1,Apartment,1,1,1,4.50,4
22985419,Entire residential home in Jamaica,Exquisite English Tudor with a touch of class,7 guests · 4 bedrooms · 4 beds · 2.5 baths,Wifi · Air conditioning · Kitchen · Heating,$234 ,4.87 (100 reviews)$234 / night$234 per night,True,40.72128,-73.75642,Entire residential home,Jamaica,7,Apartment,4,4,2,4.87 ,100
39482193,Entire residential home in Jamaica,Comfy Villa Near JFK airport,4 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Kitchen · Heating,$94 ,4.63 (8 reviews)$94 / night$94 per night,False,40.67808,-73.73017,Entire residential home,Jamaica,4,Apartment,2,3,1,4.63,8
36360072,Private room in Jamaica,One More Night (OMN),2 guests · 1 bedroom · 1 bed · 1.5 shared baths,Wifi · Heating,$39 ,4.75 (24 reviews)$39 / night$39 per night,True,40.68835,-73.75634,Private room,Jamaica,2,Apartment,1,1,1,4.75 ,24
42336485,Entire residential home in Jamaica,Cozy Retreat away from home.,8 guests · 3 bedrooms · 3 beds · 1.5 baths,Wifi · Kitchen · Heating,$199 ,4.50 (22 reviews)$199 / night$199 per night,False,40.728,-73.74948,Entire residential home,Jamaica,8,Apartment,3,3,1,4.50 ,22
14606197,Private room in Queens,"Private house close to Resort World casino,  jfk",2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$30 ,4.72 (21 reviews)$30 / night$30 per night,False,40.6857,-73.7188,Private room,Queens,2,Apartment,1,1,1,4.72 ,21
37591884,Entire residential home in Jamaica,DMZ Play House,6 guests · 3 bedrooms · 5 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$132 ,4.76 (51 reviews)$132 / night$132 per night,False,40.69289,-73.73283,Entire residential home,Jamaica,6,Apartment,3,5,1,4.76 ,51
49145365,Private room in Jamaica,Jamaica Cozy Spot - JFK 10 mins - Mall 15 mins,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Heating,$66 ,$66 / night$66 per night,True,40.685,-73.76792,Private room,Jamaica,2,Apartment,1,1,1,,0
17418006,Entire residential home in Jamaica,Luxury Apt Close to JFK Airport,5 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$216 ,4.95 (85 reviews)$216 / night$216 per night,True,40.69148,-73.74738,Entire residential home,Jamaica,5,Apartment,2,2,1,4.95 ,85
20230482,Entire rental unit in Jamaica,Shay’s Hut,6 guests · 2 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$132 ,4.42 (103 reviews)$132 / night$132 per night,False,40.69158,-73.75647,Entire rental unit,Jamaica,6,Apartment,2,3,1,4.42 ,103
22517063,Private room in Jamaica,Home away from home,3 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Kitchen · Heating,$40 ,$40 / night$40 per night,False,40.69862,-73.74423,Private room,Jamaica,3,Apartment,1,1,1,,0
21517530,Entire guest suite in Staten Island,GSG Inn - A totally private historic landmark inn,3 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$125 ,4.90 (167 reviews)$125 / night$125 per night,True,40.64727,-74.08402,Entire guest suite,Staten Island,3,Apartment,1,3,1,4.90 ,167
34256727,Entire rental unit in Staten Island,"Private, Cozy, 1 Bedroom Escape! Near all!",3 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$128 ,4.95 (55 reviews)$128 / night$128 per night,True,40.5755,-74.0946,Entire rental unit,Staten Island,3,Apartment,1,2,1,4.95 ,55
41270387,Entire rental unit in Staten Island,Modern Apartment in Historic Home,5 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$135 ,$135 / night$135 per night,False,40.63286,-74.08022,Entire rental unit,Staten Island,5,Apartment,1,3,1,,0
42940158,Entire rental unit in New Dorp,Tranquil Retreat Outside NYC,5 guests · 3 bedrooms · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$200 ,5.0 (23 reviews)$200 / night$200 per night,True,40.5767,-74.11622,Entire rental unit,New Dorp,5,Apartment,3,4,1,5.0 ,23
51453173,Private room in Staten Island,Private bedroom with free breakfast,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$76 ,$76 / night$76 per night,False,40.64120814645671,-74.08203067621594,Private room,Staten Island,2,Apartment,1,1,1,,0
47250386,Private room in Staten Island,Beautiful Private Room in NYC near RUMC F2R2,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,5.0 (3 reviews)$70 / night$70 per night,False,40.63235,-74.09291,Private room,Staten Island,1,Apartment,1,1,1,5.0,3
32546557,Private room in Staten Island,6 MIN 2 SIUH WALK 2TRAIN MEDSTUDENTS/Drs/TRAVELERS,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$35 ,$35 / night$35 per night,True,40.57746,-74.11037,Private room,Staten Island,1,Apartment,1,1,1,,0
45897458,Entire condominium (condo) in Staten Island,Cozy home away from home,8 guests · 3 bedrooms · 4 beds · 3 baths,Wifi · Air conditioning · Kitchen · Heating,$199 ,4.72 (25 reviews)$199 / night$199 per night,True,40.63383,-74.08373,Entire condominium (condo),Staten Island,8,Apartment,3,4,3,4.72 ,25
39672049,Private room in Staten Island,Charming  Two Bedroom Suite,4 guests · 2 bedrooms · 2 beds · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,$80 ,4.88 (8 reviews)$80 / night$80 per night,False,40.6209,-74.07516,Private room,Staten Island,4,Apartment,2,2,1,4.88,8
29410055,Entire townhouse in Staten Island,Charming townhouse  close to all,4 guests · 2 bedrooms · 2 beds · 1.5 baths,Wifi · Air conditioning · Kitchen · Heating,$135 ,5.0 (21 reviews)$135 / night$135 per night,True,40.60556,-74.08122,Entire townhouse,Staten Island,4,Apartment,2,2,1,5.0 ,21
40453546,Entire rental unit in Staten Island,Clean and cozy apartment,5 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$83 ,4.97 (39 reviews)$83 / night$83 per night,True,40.6102,-74.09122,Entire rental unit,Staten Island,5,Apartment,1,2,1,4.97 ,39
37114037,Entire residential home in Staten Island,Cute Victorian with easy access to express buses!,5 guests · 3 bedrooms · 3 beds · 2 baths,Wifi · Air conditioning · Kitchen · Heating,$145 ,4.90 (20 reviews)$145 / night$145 per night,True,40.6134,-74.08952,Entire residential home,Staten Island,5,Apartment,3,3,2,4.90 ,20
47009616,Entire rental unit in Staten Island,1 bedroom apartment near Staten Island ferry,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$92 ,$92 / night$92 per night,True,40.63442,-74.08708,Entire rental unit,Staten Island,2,Apartment,1,1,1,,0
42882,Private room in Staten Island,New York room with a view,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,4.80 (176 reviews)$70 / night$70 per night,True,40.6463,-74.0816,Private room,Staten Island,2,Apartment,1,1,1,4.80 ,176
29701014,Entire rental unit in Staten Island,Clean and spacious three bedrooms apartment,5 guests · 3 bedrooms · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$103 ,4.85 (80 reviews)$103 / night$103 per night,True,40.62912,-74.12839,Entire rental unit,Staten Island,5,Apartment,3,3,1,4.85 ,80
20195084,Private room in Carteret,Luxury Hotel Amenities w/Private Bathroom Near NYC,2 guests · 1 bedroom · 1 bed · 2 baths,Wifi · Air conditioning · Heating,$53 ,4.95 (227 reviews)$53 / night$53 per night,True,40.57103,-74.22339,Private room,Carteret,2,Apartment,1,1,2,4.95 ,227
19523894,Entire rental unit in Staten Island,1-Bdrm Newly Renovated Spacious Apartment,6 guests · 1 bedroom · 3 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$105 ,4.82 (72 reviews)$105 / night$105 per night,False,40.56071,-74.14591,Entire rental unit,Staten Island,6,Apartment,1,3,1,4.82 ,72
14804661,Entire rental unit in Staten Island,"Cozy 4 beds, Free Ferry to Manhattan.",2 guests · 1 bedroom · 4 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$150 ,4.51 (103 reviews)$150 / night$150 per night,False,40.63145,-74.11532,Entire rental unit,Staten Island,2,Apartment,1,4,1,4.51 ,103
44251069,Private room in Stapleton,Amazing Room close to RMCU and SIUH,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,5.0 (4 reviews)$70 / night$70 per night,False,40.62817,-74.07965,Private room,Stapleton,1,Apartment,1,1,1,5.0,4
47250831,Private room in Staten Island,Modern Private Room in NYC close to RUMC,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,4.25 (4 reviews)$70 / night$70 per night,False,40.63313,-74.09093,Private room,Staten Island,1,Apartment,1,1,1,4.25,4
30021914,Entire rental unit in Baychester,Pelham Gardens Entire Home *Newly Built*,4 guests · 1 bedroom · 2 beds · 1 bath,Wifi · Kitchen · Heating,$69 ,4.75 (72 reviews)$69 / night$69 per night,False,40.86347,-73.84128,Entire rental unit,Baychester,4,Apartment,1,2,1,4.75 ,72
35315368,Private room in Bedford Park,"Private Room in Bronx, close to everything!",1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$56 ,5.0 (16 reviews)$56 / night$56 per night,True,40.87002,-73.88255,Private room,Bedford Park,1,Apartment,1,1,1,5.0 ,16
3769052,Private room in Tremont,Great Sunny Spacious Room,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$34 ,4.69 (87 reviews)$34 / night$34 per night,True,40.84826,-73.91062,Private room,Tremont,2,Apartment,1,1,1,4.69 ,87
48788057,Entire rental unit in Morrisania,Furnished Apartment with Large rooms in the Bronx,2 guests · 2 bedrooms · 2 beds · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$75 ,$75 / night$75 per night,False,40.83383,-73.89947,Entire rental unit,Morrisania,2,Apartment,2,2,1,,0
49231871,Private room in Pelham Bay,Peaceful Suite! Close to Many Restaurants!,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Kitchen,$46 ,$46 / night$46 per night,False,40.84905,-73.83089,Private room,Pelham Bay,2,Apartment,1,1,1,,0
20772071,Private room in The Bronx,Clean room across the street from the high bridge,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$53 ,4.44 (98 reviews)$53 / night$53 per night,False,40.8411,-73.92662,Private room,The Bronx,2,Apartment,1,1,1,4.44 ,98
4546034,Private room in Washington Heights,1BR by 1&A trains,1 guest · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Kitchen · Heating,$41 ,4.80 (54 reviews)$41 / night$41 per night,False,40.84754,-73.93319,Private room,Washington Heights,1,Apartment,1,1,1,4.80 ,54
40711239,Private room in Allerton,Spacious & super clean room with Private Bathroom,2 guests · 1 bedroom · 1 bed · 1 private bath,Wifi · Air conditioning · Heating,$77 ,4.87 (71 reviews)$77 / night$77 per night,True,40.86263,-73.86518,Private room,Allerton,2,Apartment,1,1,1,4.87 ,71
18402330,Private room in Park Versailles,Airy and Bright Double Room,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Heating,$58 ,4.86 (123 reviews)$58 / night$58 per night,True,40.82931,-73.87684,Private room,Park Versailles,2,Apartment,1,1,1,4.86 ,123
20480983,Entire loft in Concourse Village,Serene Private Loft Studio Apartment in Townhouse,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen · Heating,$92 ,4.74 (222 reviews)$92 / night$92 per night,True,40.82123,-73.92862,Entire loft,Concourse Village,2,Apartment,1,1,1,4.74 ,222
51024266,Private room in Soundview,A beautiful midsize room in the Bronx RM#2,1 guest · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$45 ,$45 / night$45 per night,True,40.81065,-73.85338,Private room,Soundview,1,Apartment,1,1,1,,0
33168922,Private room in Baychester,Ten minutes drive to seafood world -City Island,2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$70 ,4.82 (11 reviews)$70 / night$70 per night,False,40.8663,-73.82304,Private room,Baychester,2,Apartment,1,1,1,4.82 ,11
32940382,Private room in Hunts Point,"Cozy room in bright, spacious apartment",2 guests · 1 bedroom · 1 bed · 1 shared bath,Wifi · Air conditioning · Kitchen · Heating,$40 ,4.58 (12 reviews)$40 / night$40 per night,False,40.8177,-73.8899,Private room,Hunts Point,2,Apartment,1,1,1,4.58 ,12
35033674,Entire rental unit in Melrose,Cozy 1 Bedroom Apartment near Yankee Stadium,2 guests · 1 bedroom · 1 bed · 1 bath,Wifi · Air conditioning · Kitchen,$65 ,5.0 (4 reviews)$65 / night$65 per night,False,40.82403,-73.9157,Entire rental unit,Melrose,2,Apartment,1,1,1,5.0,4
